SP,7+20+22+23+24+30+32+33+37+38+39+55
SP976622,30
SP976623,30
SP976624,30
SP976625,30
SP976626,30
SP976627,30
SP976628,30
SP976629,30
SP977620,30
SP977621,30
SP977622,30
SP977623,30
SP977624,30
SP977625,30
SP977626,30
SP977627,30
SP977628,30
SP977629,30+32
SP978620,30
SP978621,30
SP978622,30
SP978623,30
SP978624,30
SP978625,30
SP978626,30
SP978627,30
SP978628,30+32
SP978629,30+32
SP979620,30
SP979621,30
SP979622,30
SP979623,30
SP979624,30
SP979625,30
SP979626,30+32
SP979627,30+32
SP979628,30+32
SP9763,30+32
SP970630,30
SP970631,30
SP970632,30
SP970633,30
SP970634,30
SP970635,30
SP970636,30
SP970637,30
SP970638,30
SP970639,30
SP971630,30
SP971631,30
SP971632,30
SP971633,30
SP971634,30
SP971635,30
SP971636,30
SP971637,30
SP971638,30+32
SP971639,30+32
SP972630,30
SP972631,30
SP972632,30
SP972633,30
SP972634,30
SP972635,30
SP972636,30+32
SP972637,30+32
SP972638,30+32
SP973630,30
SP973631,30
SP973632,30
SP973633,30
SP973634,30
SP973635,30+32
SP973636,30+32
SP974630,30
SP974631,30
SP974632,30
SP974633,30+32
SP974634,30+32
SP974635,30+32
SP975630,30
SP975631,30+32
SP975632,30+32
SP975633,30+32
SP976630,30+32
SP976631,30+32
SP977630,30+32
SP96S,30+32
SP9664,30+32
SP960640,30
SP960641,30
SP960642,30
SP960643,30
SP960644,30
SP960645,30
SP960646,30
SP960647,30
SP960648,30
SP960649,30
SP961640,30
SP961641,30
SP961642,30
SP961643,30
SP961644,30
SP961645,30
SP961646,30
SP961647,30
SP961648,30
SP961649,30+32
SP962640,30
SP962641,30
SP962642,30
SP962643,30
SP962644,30
SP962645,30
SP962646,30
SP962647,30
SP962648,30
SP962649,30+32
SP963640,30
SP963641,30
SP963642,30
SP963643,30
SP963644,30
SP963645,30
SP963646,30
SP963647,30
SP963648,30
SP963649,30+32
SP964640,30
SP964641,30
SP964642,30
SP964643,30
SP964644,30
SP964645,30
SP964646,30
SP964647,30
SP964648,30+32
SP964649,30+32
SP965640,30
SP965641,30
SP965642,30
SP965643,30
SP965644,30
SP965645,30
SP965646,30
SP965647,30+32
SP965648,30+32
SP966640,30
SP966641,30
SP966642,30
SP966643,30
SP966644,30
SP966645,30
SP966646,30+32
SP966647,30+32
SP967640,30
SP967641,30
SP967642,30
SP967643,30
SP967644,30+32
SP967645,30+32
SP967646,30+32
SP968640,30
SP968641,30
SP968642,30
SP968643,30+32
SP968644,30+32
SP969640,30
SP969641,30+32
SP969642,30+32
SP969643,30+32
SP9665,30+32
SP960650,30+32
SP961650,30+32
SP9764,30+32
SP970640,30+32
SP970641,30+32
SP971640,30+32
SP96V,30
SP96W,30+32
SP9862,30+32
SP980620,30
SP980621,30
SP980622,30
SP980623,30
SP980624,30
SP980625,30
SP980626,30+32
SP980627,30+32
SP981620,30
SP981621,30
SP981622,30
SP981623,30
SP981624,30
SP981625,30
SP981626,30
SP981627,30+32
SP982620,30
SP982621,30
SP982622,30
SP982623,30
SP982624,30
SP982625,30
SP982626,30
SP982627,30+32
SP982628,30+32
SP983620,30
SP983621,30
SP983622,30
SP983623,30
SP983624,30
SP983625,30
SP983626,30
SP983627,30
SP983628,30+32
SP983629,30+32
SP984620,30
SP984621,30
SP984622,30
SP984623,30
SP984624,30
SP984625,30
SP984626,30
SP984627,30
SP984628,30
SP984629,30+32
SP985620,30
SP985621,30
SP985622,30
SP985623,30
SP985624,30
SP985625,30
SP985626,30
SP985627,30
SP985628,30
SP985629,30+32
SP986620,30
SP986621,30
SP986622,30
SP986623,30
SP986624,30
SP986625,30
SP986626,30
SP986627,30
SP986628,30
SP986629,30
SP987620,30
SP987621,30
SP987622,30
SP987623,30
SP987624,30
SP987625,30
SP987626,30
SP987627,30
SP987628,30
SP987629,30
SP988620,30
SP988621,30
SP988622,30
SP988623,30
SP988624,30
SP988625,30
SP988626,30
SP988627,30
SP988628,30
SP988629,30
SP989620,30
SP989621,30
SP989622,30
SP989623,30
SP989624,30
SP989625,30
SP989626,30
SP989627,30
SP989628,30
SP989629,30
SP9863,30+32
SP985630,30+32
SP986630,30+32
SP986631,30+32
SP987630,30
SP987631,30+32
SP987632,30+32
SP988630,30+32
SP988631,30+32
SP989630,30+32
SP9962,30+32
SP990620,30
SP990621,30
SP990622,30
SP990623,30
SP990624,30
SP990625,30
SP990626,30
SP990627,30
SP990628,30
SP990629,30
SP991620,30
SP991621,30
SP991622,30
SP991623,30
SP991624,30
SP991625,30
SP991626,30
SP991627,30
SP991628,30
SP991629,30
SP992620,30
SP992621,30
SP992622,30
SP992623,30
SP992624,30
SP992625,30
SP992626,30
SP992627,30
SP992628,30
SP992629,30
SP993620,30
SP993621,30
SP993622,30
SP993623,30
SP993624,30
SP993625,30
SP993626,30
SP993627,30
SP993628,30
SP993629,30
SP994620,30
SP994621,30
SP994622,30
SP994623,30
SP994624,30
SP994625,30
SP994626,30
SP994627,30
SP994628,30
SP994629,30+32
SP995620,30
SP995621,30
SP995622,30
SP995623,30
SP995624,30
SP995625,30
SP995626,30
SP995627,30
SP995628,30
SP995629,30+32
SP996620,30
SP996621,30
SP996622,30
SP996623,30
SP996624,30
SP996625,30
SP996626,30
SP996627,30
SP996628,30
SP996629,30+32
SP997620,30
SP997621,30
SP997622,30
SP997623,30
SP997624,30
SP997625,30
SP997626,30
SP997627,30
SP997628,30
SP997629,30
SP998620,30
SP998621,30
SP998622,30
SP998623,30
SP998624,30
SP998625,30
SP998626,30
SP998627,30
SP998628,30
SP998629,30
SP999620,30
SP999621,30
SP999622,30
SP999623,30
SP999624,30
SP999625,30
SP999626,30
SP999627,30
SP999628,30
SP999629,30
SP9963,30+32
SP990630,30+32
SP991630,30+32
SP992630,30+32
SP993630,30+32
SP994630,30+32
SP996630,30+32
SP997630,30+32
SP997631,30+32
SP997632,30+32
SP997633,30+32
SP998630,30
SP998631,30
SP998632,30
SP998633,30+32
SP998634,30+32
SP998635,30+32
SP998636,30+32
SP998637,30+32
SP998638,30+32
SP998639,30+32
SP999630,30
SP999631,30
SP999632,30
SP999633,30
SP999634,30
SP999635,30
SP999636,30+32
SP999637,30
SP999638,30
SP999639,30
SP96X,30+32
SP9964,30+32
SP997640,30+32
SP997641,30+32
SP998640,30+32
SP998641,30+32
SP998642,30+32
SP999640,30
SP999641,30
SP999642,30+32
SP999643,30+32
SP9965,30+32
SP999659,30+32
SP96Y,30+32
SP9966,30+32
SP995665,30+32
SP995666,30+32
SP995667,30+32
SP995668,30+32
SP996664,30+32
SP996665,30+32
SP996666,30
SP996667,30
SP996668,30+32
SP996669,30+32
SP997662,30+32
SP997663,30+32
SP997664,30+32
SP997665,30
SP997666,30
SP997667,30
SP997668,30
SP997669,30
SP998660,30+32
SP998661,30+32
SP998662,30+32
SP998663,30
SP998664,30
SP998665,30
SP998666,30
SP998667,30
SP998668,30
SP998669,30
SP999660,30+32
SP999661,30
SP999662,30
SP999663,30
SP999664,30
SP999665,30
SP999666,30
SP999667,30
SP999668,30
SP999669,30
SP9967,30+32
SP996670,30+32
SP997670,30+32
SP997671,30+32
SP998670,30
SP998671,30+32
SP998672,30+32
SP999670,30
SP999671,30
SP999672,30+32
SP999673,30+32
TL,0+18+19+20+21+24+26+28+29+30+31+32
TL01,20+24+30
TL01NW,20+24+30
TL01NE,20+30
TL01C,20+24+30
TL0015,20+24+30
TL005159,24+30
TL006158,24+30
TL006159,24+30
TL007157,24+30
TL007158,24+30
TL007159,30
TL008157,20+24+30
TL008158,30
TL008159,30
TL009157,20+30
TL009158,30
TL009159,30
TL0115,20+30
TL010157,20+30
TL010158,30
TL010159,30
TL011157,20+30
TL011158,30
TL011159,30
TL012156,20+30
TL012157,20+30
TL012158,30
TL012159,30
TL013156,20+30
TL013157,30
TL013158,30
TL013159,30
TL014155,20+30
TL014156,20+30
TL014157,30
TL014158,30
TL014159,30
TL015154,20+30
TL015155,20+30
TL015156,30
TL015157,30
TL015158,30
TL015159,30
TL016154,20+30
TL016155,30
TL016156,30
TL016157,30
TL016158,30
TL016159,30
TL017154,20+30
TL017155,30
TL017156,30
TL017157,30
TL017158,30
TL017159,30
TL018154,20+30
TL018155,30
TL018156,30
TL018157,30
TL018158,30
TL018159,30
TL019154,20+30
TL019155,20+30
TL019156,30
TL019157,30
TL019158,30
TL019159,30
TL01D,24+30
TL0016,24+30
TL000162,24+30
TL000163,24+30
TL000164,24+30
TL000165,24+30
TL000166,30
TL000167,30
TL000168,30
TL000169,30
TL001161,24+30
TL001162,24+30
TL001163,30
TL001164,30
TL001165,30
TL001166,30
TL001167,30
TL001168,30
TL001169,30
TL002161,24+30
TL002162,30
TL002163,30
TL002164,30
TL002165,30
TL002166,30
TL002167,30
TL002168,30
TL002169,30
TL003161,24+30
TL003162,30
TL003163,30
TL003164,30
TL003165,30
TL003166,30
TL003167,30
TL003168,30
TL003169,30
TL004160,24+30
TL004161,24+30
TL004162,30
TL004163,30
TL004164,30
TL004165,30
TL004166,30
TL004167,30
TL004168,30
TL004169,30
TL005160,24+30
TL005161,30
TL005162,30
TL005163,30
TL005164,30
TL005165,30
TL005166,30
TL005167,30
TL005168,30
TL005169,30
TL006160,30
TL006161,30
TL006162,30
TL006163,30
TL006164,30
TL006165,30
TL006166,30
TL006167,30
TL006168,30
TL006169,30
TL007160,30
TL007161,30
TL007162,30
TL007163,30
TL007164,30
TL007165,30
TL007166,30
TL007167,30
TL007168,30
TL007169,30
TL008160,30
TL008161,30
TL008162,30
TL008163,30
TL008164,30
TL008165,30
TL008166,30
TL008167,30
TL008168,30
TL008169,30
TL009160,30
TL009161,30
TL009162,30
TL009163,30
TL009164,30
TL009165,30
TL009166,30
TL009167,30
TL009168,30
TL009169,30
TL0017,30
TL0116,30
TL0117,30
TL01E,20+30
TL0018,30
TL0019,20+30
TL000190,30
TL000191,30
TL000192,30
TL000193,30
TL000194,30
TL000195,30
TL000196,30
TL000197,30
TL000198,30
TL000199,30
TL001190,30
TL001191,30
TL001192,30
TL001193,30
TL001194,30
TL001195,30
TL001196,30
TL001197,30
TL001198,30
TL001199,30
TL002190,30
TL002191,30
TL002192,30
TL002193,30
TL002194,30
TL002195,30
TL002196,30
TL002197,30
TL002198,30
TL002199,30
TL003190,30
TL003191,30
TL003192,30
TL003193,30
TL003194,30
TL003195,30
TL003196,30
TL003197,30
TL003198,30
TL003199,30
TL004190,30
TL004191,30
TL004192,30
TL004193,30
TL004194,30
TL004195,30
TL004196,30
TL004197,30
TL004198,30
TL004199,30
TL005190,30
TL005191,30
TL005192,30
TL005193,30
TL005194,30
TL005195,30
TL005196,30
TL005197,30
TL005198,30
TL005199,30
TL006190,30
TL006191,30
TL006192,30
TL006193,30
TL006194,30
TL006195,30
TL006196,30
TL006197,30
TL006198,30
TL006199,30
TL007190,30
TL007191,30
TL007192,30
TL007193,30
TL007194,30
TL007195,30
TL007196,30
TL007197,30
TL007198,30
TL007199,30
TL008190,30
TL008191,30
TL008192,30
TL008193,30
TL008194,30
TL008195,30
TL008196,30
TL008197,20+30
TL008198,20+30
TL008199,20+30
TL009190,30
TL009191,30
TL009192,30
TL009193,30
TL009194,30
TL009195,30
TL009196,20+30
TL009197,20+30
TL0118,20+30
TL010180,30
TL010181,30
TL010182,30
TL010183,30
TL010184,30
TL010185,30
TL010186,30
TL010187,30
TL010188,30
TL010189,30
TL011180,30
TL011181,30
TL011182,30
TL011183,30
TL011184,30
TL011185,30
TL011186,30
TL011187,30
TL011188,30
TL011189,30
TL012180,30
TL012181,30
TL012182,30
TL012183,30
TL012184,30
TL012185,30
TL012186,30
TL012187,30
TL012188,30
TL012189,30
TL013180,30
TL013181,30
TL013182,30
TL013183,30
TL013184,30
TL013185,30
TL013186,30
TL013187,30
TL013188,30
TL013189,30
TL014180,30
TL014181,30
TL014182,30
TL014183,30
TL014184,30
TL014185,30
TL014186,30
TL014187,30
TL014188,30
TL014189,30
TL015180,30
TL015181,30
TL015182,30
TL015183,30
TL015184,30
TL015185,30
TL015186,30
TL015187,30
TL015188,30
TL015189,30
TL016180,30
TL016181,30
TL016182,30
TL016183,30
TL016184,30
TL016185,30
TL016186,30
TL016187,20+30
TL016188,20+30
TL016189,20+30
TL017180,30
TL017181,30
TL017182,30
TL017183,30
TL017184,30
TL017185,30
TL017186,20+30
TL017187,20+30
TL018180,30
TL018181,30
TL018182,30
TL018183,30
TL018184,20+30
TL018185,20+30
TL018186,20+30
TL019180,30
TL019181,30
TL019182,30
TL019183,20+30
TL019184,20+30
TL0119,20+30
TL010190,30
TL010191,30
TL010192,30
TL010193,30
TL010194,30
TL010195,20+30
TL010196,20+30
TL011190,30
TL011191,30
TL011192,30
TL011193,30
TL011194,20+30
TL011195,20+30
TL012190,30
TL012191,30
TL012192,30
TL012193,20+30
TL012194,20+30
TL013190,30
TL013191,30
TL013192,30
TL013193,20+30
TL014190,30
TL014191,20+30
TL014192,20+30
TL014193,20+30
TL015190,20+30
TL015191,20+30
TL016190,20+30
TL01H,20+30
TL0215,20+30
TL020155,20+30
TL020156,30
TL020157,30
TL020158,30
TL020159,30
TL021155,20+30
TL021156,30
TL021157,30
TL021158,30
TL021159,30
TL022155,20+30
TL022156,30
TL022157,30
TL022158,30
TL022159,30
TL023155,20+30
TL023156,30
TL023157,30
TL023158,30
TL023159,30
TL024155,20+30
TL024156,30
TL024157,30
TL024158,30
TL024159,30
TL025155,20+30
TL025156,30
TL025157,30
TL025158,30
TL025159,30
TL026155,20+30
TL026156,30
TL026157,30
TL026158,30
TL026159,30
TL027155,20+30
TL027156,30
TL027157,30
TL027158,30
TL027159,30
TL028155,20+30
TL028156,30
TL028157,30
TL028158,30
TL028159,30
TL029155,20+30
TL029156,30
TL029157,30
TL029158,30
TL029159,30
TL0315,20+30
TL030155,20+30
TL030156,20+30
TL030157,20+30
TL030158,20+30
TL030159,30
TL031158,20+30
TL031159,20+30
TL01I,20+30
TL0216,30
TL0217,20+30
TL020170,30
TL020171,30
TL020172,30
TL020173,30
TL020174,30
TL020175,30
TL020176,30
TL020177,30
TL020178,30
TL020179,30
TL021170,30
TL021171,30
TL021172,30
TL021173,30
TL021174,30
TL021175,30
TL021176,30
TL021177,30
TL021178,30
TL021179,30
TL022170,30
TL022171,30
TL022172,30
TL022173,30
TL022174,30
TL022175,30
TL022176,30
TL022177,30
TL022178,30
TL022179,30
TL023170,30
TL023171,30
TL023172,30
TL023173,30
TL023174,30
TL023175,30
TL023176,30
TL023177,30
TL023178,30
TL023179,30
TL024170,30
TL024171,30
TL024172,30
TL024173,30
TL024174,30
TL024175,30
TL024176,30
TL024177,30
TL024178,30
TL024179,30
TL025170,30
TL025171,30
TL025172,30
TL025173,30
TL025174,30
TL025175,30
TL025176,30
TL025177,30
TL025178,30
TL025179,20+30
TL026170,30
TL026171,30
TL026172,30
TL026173,30
TL026174,30
TL026175,30
TL026176,30
TL026177,20+30
TL026178,20+30
TL026179,20+30
TL027170,30
TL027171,30
TL027172,30
TL027173,30
TL027174,30
TL027175,30
TL027176,30
TL027177,20+30
TL028170,30
TL028171,30
TL028172,30
TL028173,30
TL028174,30
TL028175,30
TL028176,30
TL028177,20+30
TL029170,30
TL029171,30
TL029172,30
TL029173,30
TL029174,30
TL029175,30
TL029176,30
TL029177,20+30
TL0316,20+30
TL030160,30
TL030161,30
TL030162,30
TL030163,30
TL030164,30
TL030165,30
TL030166,30
TL030167,30
TL030168,30
TL030169,30
TL031160,20+30
TL031161,30
TL031162,30
TL031163,30
TL031164,30
TL031165,30
TL031166,30
TL031167,30
TL031168,30
TL031169,30
TL032160,20+30
TL032161,20+30
TL032162,20+30
TL032163,20+30
TL032164,30
TL032165,30
TL032166,30
TL032167,30
TL032168,30
TL032169,30
TL033163,20+30
TL033164,20+30
TL033165,30
TL033166,30
TL033167,30
TL033168,30
TL033169,30
TL034164,20+30
TL034165,30
TL034166,30
TL034167,30
TL034168,30
TL034169,30
TL035164,20+30
TL035165,30
TL035166,30
TL035167,30
TL035168,30
TL035169,30
TL036164,20+30
TL036165,30
TL036166,30
TL036167,30
TL036168,30
TL036169,30
TL037163,20+30
TL037164,20+30
TL037165,30
TL037166,30
TL037167,30
TL037168,30
TL037169,30
TL038162,20+30
TL038163,20+30
TL038164,30
TL038165,30
TL038166,30
TL038167,30
TL038168,30
TL038169,30
TL039162,20+30
TL039163,30
TL039164,30
TL039165,30
TL039166,30
TL039167,30
TL039168,30
TL039169,30
TL0317,20+30
TL030170,30
TL030171,30
TL030172,30
TL030173,30
TL030174,30
TL030175,30
TL030176,30
TL030177,20+30
TL031170,30
TL031171,30
TL031172,30
TL031173,30
TL031174,30
TL031175,30
TL031176,30
TL031177,20+30
TL032170,30
TL032171,30
TL032172,30
TL032173,30
TL032174,30
TL032175,30
TL032176,20+30
TL032177,20+30
TL033170,30
TL033171,30
TL033172,30
TL033173,30
TL033174,30
TL033175,20+30
TL033176,20+30
TL034170,30
TL034171,30
TL034172,30
TL034173,20+30
TL034174,30
TL034175,20+30
TL035170,30
TL035171,30
TL035172,20+30
TL035173,20+30
TL035174,20+30
TL035175,20+30
TL036170,30
TL036171,30
TL036172,20+30
TL037170,30
TL037171,20+30
TL037172,20+30
TL038170,30
TL038171,20+30
TL039170,30
TL039171,20+30
TL01J,20+30
TL0218,20+30
TL020180,30
TL020181,30
TL020182,20+30
TL020183,20+30
TL021180,30
TL021181,30
TL021182,20+30
TL022180,30
TL022181,30
TL022182,20+30
TL023180,30
TL023181,20+30
TL023182,20+30
TL024180,20+30
TL024181,20+30
TL025180,20+30
TL01N,20+30
TL0416,20+30
TL040162,20+30
TL040163,30
TL040164,30
TL040165,30
TL040166,30
TL040167,30
TL040168,30
TL040169,30
TL041162,20+30
TL041163,30
TL041164,30
TL041165,30
TL041166,30
TL041167,30
TL041168,30
TL041169,30
TL042162,20+30
TL042163,30
TL042164,30
TL042165,30
TL042166,30
TL042167,30
TL042168,30
TL042169,30
TL043161,20+30
TL043162,20+30
TL043163,30
TL043164,30
TL043165,30
TL043166,30
TL043167,30
TL043168,30
TL043169,30
TL044161,20+30
TL044162,30
TL044163,30
TL044164,30
TL044165,30
TL044166,30
TL044167,30
TL044168,30
TL044169,30
TL045161,20+30
TL045162,30
TL045163,30
TL045164,30
TL045165,30
TL045166,30
TL045167,30
TL045168,30
TL045169,30
TL046161,20+30
TL046162,30
TL046163,30
TL046164,30
TL046165,30
TL046166,30
TL046167,30
TL046168,30
TL046169,30
TL047161,20+30
TL047162,30
TL047163,30
TL047164,30
TL047165,30
TL047166,30
TL047167,30
TL047168,30
TL047169,30
TL048161,20+30
TL048162,30
TL048163,30
TL048164,30
TL048165,30
TL048166,30
TL048167,30
TL048168,30
TL048169,30
TL049161,20+30
TL049162,30
TL049163,30
TL049164,30
TL049165,30
TL049166,30
TL049167,30
TL049168,30
TL049169,30
TL0417,20+30
TL040170,20+30
TL040171,20+30
TL041170,20+30
TL042170,20+30
TL043170,20+30
TL044170,20+30
TL045170,20+30
TL046170,20+30
TL047170,20+30
TL048170,20+30
TL049170,20+30
TL049171,20+30
TL0516,20+30
TL050161,20+30
TL050162,20+30
TL050163,30
TL050164,30
TL050165,30
TL050166,30
TL050167,30
TL050168,30
TL050169,30
TL051162,20+30
TL051163,30
TL051164,30
TL051165,30
TL051166,30
TL051167,30
TL051168,30
TL051169,30
TL052162,20+30
TL052163,20+30
TL052164,30
TL052165,30
TL052166,30
TL052167,30
TL052168,30
TL052169,30
TL053163,20+30
TL053164,20+30
TL053165,20+30
TL053166,30
TL053167,30
TL053168,30
TL053169,30
TL054164,20+30
TL054165,30
TL054166,30
TL054167,30
TL054168,30
TL054169,30
TL055163,20+30
TL055164,20+30
TL055165,30
TL055166,30
TL055167,30
TL055168,30
TL055169,30
TL056163,20+30
TL056164,30
TL056165,30
TL056166,30
TL056167,30
TL056168,30
TL056169,30
TL057163,20+30
TL057164,30
TL057165,30
TL057166,30
TL057167,30
TL057168,30
TL057169,20+30
TL058163,20+30
TL058164,30
TL058165,30
TL058166,30
TL058167,20+30
TL058168,20+30
TL058169,20+30
TL059163,20+30
TL059164,30
TL059165,30
TL059166,20+30
TL059167,20+30
TL0517,20+30
TL050170,30
TL050171,20+30
TL050172,20+30
TL051170,30
TL051171,30
TL051172,20+30
TL052170,30
TL052171,30
TL052172,20+30
TL052173,20+30
TL053170,30
TL053171,30
TL053172,30
TL053173,20+30
TL053174,20+30
TL054170,30
TL054171,30
TL054172,30
TL054173,20+30
TL054174,20+30
TL055170,30
TL055171,20+30
TL055172,20+30
TL055173,20+30
TL056170,20+30
TL056171,20+30
TL057170,20+30
TL01P,20+30
TL0519,20+30
TL059199,20+30
TL01T,20+30
TL0616,20+30
TL060163,20+30
TL060164,20+30
TL060165,20+30
TL060166,20+30
TL061163,20+30
TL061164,20+30
TL0717,20+30
TL078179,20+30
TL079178,20+30
TL079179,20+30
TL01U,20+30
TL0619,20+30
TL060198,20+30
TL060199,20+30
TL061198,20+30
TL061199,30
TL062197,20+30
TL062198,20+30
TL062199,30
TL063195,20+30
TL063196,20+30
TL063197,20+30
TL063198,30
TL063199,30
TL064195,20+30
TL064196,30
TL064197,30
TL064198,30
TL064199,30
TL065194,20+30
TL065195,20+30
TL065196,30
TL065197,30
TL065198,30
TL065199,30
TL066193,20+30
TL066194,20+30
TL066195,30
TL066196,30
TL066197,30
TL066198,30
TL066199,30
TL067191,20+30
